"","scientificNameVerbatim","traitNameVerbatim","NumberOfRecords","OTNdatasetID","curator","accessDate"
"4414","Hadrodemus m-flavum","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4415","Hadrodemus m-flavum","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4416","Hadrodemus m-flavum","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4417","Hadrodemus m-flavum","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4418","Hadrodemus m-flavum","Feeding_tissue",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4419","Hadrodemus m-flavum","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4420","Hadrodemus m-flavum","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4421","Hadroplontus litura","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4422","Hadroplontus litura","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4423","Hadroplontus litura","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4424","Hadroplontus litura","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4425","Hadroplontus litura","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4426","Hadroplontus litura","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4427","Hadroplontus litura","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4428","Hadroplontus litura","Endophagous_lifestyle",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4429","Hadroplontus litura","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4430","Hadroplontus litura","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4431","Halticus apterus","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4432","Halticus apterus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4433","Halticus apterus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4434","Halticus apterus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4435","Halticus apterus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4436","Halticus apterus","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4437","Halticus apterus","Feeding_tissue",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4438","Halticus apterus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4439","Halticus apterus","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4440","Halyzia sedecimguttata","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4441","Halyzia sedecimguttata","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4442","Halyzia sedecimguttata","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4443","Halyzia sedecimguttata","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4444","Halyzia sedecimguttata","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4445","Halyzia sedecimguttata","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4446","Halyzia sedecimguttata","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4447","Hardya tenuis","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4448","Hardya tenuis","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4449","Hardya tenuis","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4450","Hardya tenuis","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4451","Hardya tenuis","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4452","Hardya tenuis","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4453","Hardya tenuis","Feeding_tissue",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4454","Hardya tenuis","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4455","Hardya tenuis","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4456","Harmonia axyridis","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4457","Harmonia axyridis","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4458","Harmonia axyridis","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4459","Harmonia axyridis","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4460","Harmonia axyridis","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4461","Harmonia axyridis","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4462","Harmonia axyridis","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4463","Heliophanus cupreus","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4464","Heliophanus cupreus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4465","Heliophanus cupreus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4466","Heliophanus cupreus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4467","Heliophanus cupreus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4468","Heliophanus cupreus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4469","Heliophanus cupreus","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4470","Heliophanus flavipes","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4471","Heliophanus flavipes","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4472","Heliophanus flavipes","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4473","Heliophanus flavipes","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4474","Heliophanus flavipes","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4475","Heliophanus flavipes","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4476","Heliophanus flavipes","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4477","Helophorus aquaticus","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4478","Helophorus aquaticus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4479","Helophorus aquaticus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4480","Helophorus aquaticus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4481","Helophorus aquaticus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4482","Helophorus aquaticus","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4483","Helophorus aquaticus","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4484","Helophorus aquaticus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4485","Helophorus aquaticus","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4486","Helophorus brevipalpis","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4487","Helophorus brevipalpis","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4488","Helophorus brevipalpis","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4489","Helophorus brevipalpis","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4490","Helophorus brevipalpis","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4491","Helophorus brevipalpis","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4492","Helophorus brevipalpis","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4493","Helophorus brevipalpis","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4494","Helophorus brevipalpis","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4495","Helophorus minutus","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4496","Helophorus minutus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4497","Helophorus minutus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4498","Helophorus minutus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4499","Helophorus minutus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4500","Helophorus minutus","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4501","Helophorus minutus","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4502","Helophorus minutus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4503","Helophorus minutus","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4504","Helophorus nubilus","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4505","Helophorus nubilus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4506","Helophorus nubilus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4507","Helophorus nubilus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4508","Helophorus nubilus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4509","Helophorus nubilus","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4510","Helophorus nubilus","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4511","Helophorus nubilus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4512","Helophorus nubilus","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4513","Hemicrepidius hirtus","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4514","Hemicrepidius hirtus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4515","Hemicrepidius hirtus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4516","Hemicrepidius hirtus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4517","Hemicrepidius hirtus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4518","Hemicrepidius hirtus","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4519","Hemicrepidius hirtus","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4520","Hemicrepidius hirtus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4521","Hemicrepidius hirtus","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4522","Hemicrepidius niger","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4523","Hemicrepidius niger","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4524","Hemicrepidius niger","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4525","Hemicrepidius niger","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4526","Hemicrepidius niger","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4527","Hemicrepidius niger","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4528","Hemicrepidius niger","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4529","Hemicrepidius niger","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4530","Hemicrepidius niger","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4531","Hermaeophaga mercurialis","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4532","Hermaeophaga mercurialis","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4533","Hermaeophaga mercurialis","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4534","Hermaeophaga mercurialis","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4535","Hermaeophaga mercurialis","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4536","Hermaeophaga mercurialis","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4537","Hermaeophaga mercurialis","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4538","Hermaeophaga mercurialis","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4539","Hermaeophaga mercurialis","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4540","Hesium domino","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4541","Hesium domino","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4542","Hesium domino","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4543","Hesium domino","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4544","Hesium domino","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4545","Hesium domino","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4546","Hesium domino","Feeding_tissue",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4547","Hesium domino","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4548","Hesium domino","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4549","Heterothops niger","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4550","Heterothops niger","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4551","Heterothops niger","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4552","Heterothops niger","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4553","Heterothops niger","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4554","Heterothops niger","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4555","Heterothops niger","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4556","Himacerus mirmicoides","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4557","Himacerus mirmicoides","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4558","Himacerus mirmicoides","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4559","Himacerus mirmicoides","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4560","Himacerus mirmicoides","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4561","Himacerus mirmicoides","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"4562","Himacerus mirmicoides","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
